CustomerID,TotalInvestments,TotalAmount,AvgAmount,TotalROI,AvgROI,FirstInvestment,LastInvestment,DaysActive,IsChurnRisk,InvestmentFrequency,ROI_Ratio,Gender,Age,Region,RiskProfile,JoinDate,PreferredInvestmentType,CustomerAgeDays,CustomerAgeMonths,CLV,Segment
INV00127,2,52663.380000000005,26331.690000000002,1176.87,588.435,2021-08-28,2022-03-05,189,True,189.0,2.23470274790566,Male,30,Kano,Low,2020-11-19,Fixed Income,1639,53.843626806833115,21.857182916412444,3.0
INV00128,3,35997.479999999996,11999.159999999998,7971.250000000001,2657.0833333333335,2022-04-03,2024-06-05,794,False,397.0,22.14391118489406,Male,20,Kano,Low,2022-03-30,Crypto,1143,37.54927726675427,212.28770778652674,1.0
INV00129,7,72874.18,10410.597142857141,11763.050000000001,1680.4357142857145,2022-12-09,2024-11-04,696,False,116.0,16.141588145485823,Male,35,Port Harcourt,Medium,2022-09-25,Crypto,964,31.6688567674113,371.43904771784236,0.0
INV00130,4,99570.81999999999,24892.704999999998,3433.8999999999996,858.4749999999999,2020-12-03,2023-09-01,1002,True,334.0,3.448701135533482,Male,24,Port Harcourt,Low,2020-03-29,Mutual Fund,1874,61.563731931668855,55.77797011739594,3.0
INV00131,2,7878.8,3939.4,3080.3,1540.15,2024-02-10,2024-04-08,58,True,58.0,39.0960552368381,Female,23,Kano,Low,2023-03-11,Crypto,797,26.182654402102497,117.64658971141782,2.0
INV00132,1,14429.48,14429.48,729.91,729.91,2024-08-12,2024-08-12,0,False,,5.0584636452595655,Male,61,Abuja,Medium,2021-02-16,Real Estate,1550,50.91984231274638,14.334490580645161,
INV00133,2,9404.2,4702.1,334.14,167.07,2024-06-02,2024-12-22,203,False,203.0,3.553093298738861,Female,63,Abuja,High,2023-10-20,Fixed Income,574,18.85676741130092,17.719898257839723,1.0
INV00134,3,17963.66,5987.886666666666,1919.48,639.8266666666667,2024-01-12,2024-12-02,325,False,162.5,10.685350312798171,Male,22,Lagos,Low,2023-09-05,Fixed Income,619,20.33508541392904,94.39252213247174,1.0
INV00135,4,25808.64,6452.16,4914.54,1228.635,2021-09-29,2024-04-06,920,True,306.6666666666667,19.04222771908942,Other,26,Port Harcourt,Medium,2020-12-06,Crypto,1622,53.285151116951376,92.23094796547473,1.0
INV00136,3,19490.260000000002,6496.753333333334,-5341.74,-1780.58,2022-04-30,2024-02-15,656,True,328.0,-27.40722802056001,Male,63,Lagos,Low,2021-05-11,Crypto,1466,48.16031537450723,-110.91580190995907,1.0
INV00137,3,28048.27,9349.423333333334,1836.96,612.32,2021-12-04,2024-10-09,1040,False,520.0,6.549280936043471,Male,68,Port Harcourt,High,2021-04-25,Mutual Fund,1482,48.68593955321945,37.73081133603239,1.0
INV00138,1,1000.0,1000.0,14.41,14.41,2024-10-31,2024-10-31,0,False,,1.441,Male,53,Port Harcourt,High,2023-11-02,Mutual Fund,561,18.429697766097238,0.7818901960784315,
INV00139,7,69113.37,9873.33857142857,4123.820000000001,589.117142857143,2021-11-30,2024-11-20,1086,False,181.0,5.966747099729041,Male,47,Kano,Low,2021-02-28,Crypto,1538,50.52562417871222,81.61838803641093,0.0
INV00140,7,56999.799999999996,8142.828571428571,9416.51,1345.2157142857143,2022-10-04,2024-07-13,648,False,108.0,16.520250948248943,Female,56,Kano,Medium,2022-06-03,Crypto,1078,35.41392904073587,265.8984827458256,0.0
INV00141,2,19336.07,9668.035,984.77,492.385,2023-07-09,2024-02-04,210,True,210.0,5.092917019849431,Female,51,Enugu,Low,2022-02-01,Fixed Income,1200,39.42181340341656,24.980332333333333,1.0
INV00142,3,28876.269999999997,9625.423333333332,4796.18,1598.7266666666667,2022-11-03,2024-12-11,769,False,384.5,16.609416659423122,Female,30,Abuja,Low,2022-08-17,Mutual Fund,1003,32.95006570302234,145.55904207377867,1.0
INV00143,6,43767.99,7294.665,5085.889999999999,847.6483333333332,2020-04-16,2024-11-13,1672,False,334.4,11.62011323800796,Female,57,Lagos,Low,2020-02-28,Stocks,1904,62.54927726675427,81.31013214285714,0.0
INV00144,3,36337.17,12112.39,1204.9299999999998,401.64333333333326,2021-06-28,2023-10-01,825,True,412.5,3.3159709465541756,Female,37,Port Harcourt,Medium,2020-03-18,Mutual Fund,1885,61.925098554533506,19.457861644562332,1.0
INV00145,8,47031.05,5878.88125,2969.26,371.1575,2020-08-06,2023-12-04,1215,True,173.57142857142858,6.313403591882384,Female,48,Port Harcourt,Low,2020-01-09,Crypto,1954,64.19185282522996,46.25602579324463,0.0
INV00146,6,38955.17,6492.528333333333,3771.2299999999996,628.5383333333333,2023-10-09,2024-11-24,412,False,82.4,9.680948639166507,Male,53,Kano,Medium,2023-05-15,Mutual Fund,732,24.0473061760841,156.82546612021858,0.0
INV00147,6,66194.39,11032.398333333333,23069.66,3844.943333333333,2021-02-10,2023-05-02,811,True,162.2,34.85138242077614,Male,22,Abuja,High,2021-01-25,Crypto,1572,51.642575558475684,446.71784376590335,2.0
INV00148,4,48906.899999999994,12226.724999999999,5827.74,1456.935,2023-02-25,2024-08-21,543,False,181.0,11.91598731467339,Female,51,Kano,Medium,2022-12-25,Stocks,873,28.679369250985545,203.20321374570446,0.0
INV00149,4,36323.36,9080.84,7255.8499999999985,1813.9624999999996,2024-02-19,2024-12-05,290,False,96.66666666666667,19.975712599274953,Male,54,Abuja,High,2023-05-31,Mutual Fund,716,23.52168199737188,308.47496368715076,0.0
INV00150,5,110174.66,22034.932,23146.0,4629.2,2023-05-07,2024-08-21,472,False,118.0,21.008460566159222,Male,44,Abuja,Low,2023-05-07,Real Estate,740,24.31011826544021,952.1138378378379,3.0
INV00151,3,19060.440000000002,6353.4800000000005,3644.16,1214.72,2022-01-08,2022-07-15,188,True,94.0,19.118971020606025,Female,48,Port Harcourt,Low,2021-07-06,Crypto,1410,46.320630749014455,78.67250382978723,1.0
INV00152,3,24173.49,8057.830000000001,1117.33,372.4433333333333,2023-07-04,2024-02-13,224,True,112.0,4.622129448416426,Female,37,Lagos,High,2023-01-05,Mutual Fund,862,28.318002628120894,39.45652575406032,1.0
INV00153,6,26672.05,4445.341666666666,647.65,107.94166666666666,2021-12-21,2024-03-13,813,True,162.6,2.428197307668514,Female,57,Port Harcourt,Medium,2021-04-05,Mutual Fund,1502,49.34296977660972,13.125476697736351,0.0
INV00154,4,36011.94,9002.985,22271.51,5567.8775,2022-05-05,2024-10-17,896,False,298.6666666666667,61.84479369897872,Male,65,Lagos,Low,2021-09-27,Stocks,1327,43.593955321944804,510.8852783722683,2.0
INV00155,4,25951.09,6487.7725,1369.04,342.26,2022-08-30,2024-01-31,519,True,173.0,5.27546241795624,Male,48,Lagos,High,2020-05-15,Fixed Income,1827,60.019710906701704,22.80983995621237,1.0
INV00156,5,58760.35,11752.07,3123.42,624.684,2022-10-04,2024-05-28,602,False,150.5,5.315523137625967,Male,20,Enugu,Medium,2022-02-20,Fixed Income,1181,38.797634691195796,80.5054232006774,0.0
INV00157,3,43174.7,14391.566666666666,576.52,192.17333333333332,2024-08-09,2024-11-28,111,False,55.5,1.3353190641741575,Female,31,Kano,Low,2023-12-23,Fixed Income,510,16.754270696452036,34.41033098039216,3.0
INV00158,3,28791.210000000003,9597.070000000002,-402.46000000000004,-134.15333333333334,2022-04-29,2024-12-28,974,False,487.0,-1.3978571932197361,Female,29,Port Harcourt,High,2022-02-02,Crypto,1199,39.38896189224704,-10.217583319432864,1.0
INV00159,5,53488.62,10697.724,8438.44,1687.688,2024-01-27,2024-10-05,252,False,63.0,15.776140794060495,Male,58,Abuja,Medium,2023-07-05,Crypto,681,22.371879106438897,377.1895941262849,0.0
INV00160,8,84551.09,10568.88625,1479.14,184.8925,2024-01-22,2024-11-22,305,False,43.57142857142857,1.7494038219968544,Female,62,Enugu,Medium,2023-05-15,Real Estate,732,24.0473061760841,61.50959234972678,0.0
INV00161,4,22868.73,5717.1825,667.8000000000001,166.95000000000002,2021-05-15,2024-06-28,1140,False,380.0,2.920144669161777,Female,43,Enugu,Medium,2021-04-16,Crypto,1491,48.98160315374507,13.633690140845072,1.0
INV00162,7,27228.65,3889.807142857143,1545.47,220.78142857142856,2022-06-21,2024-07-01,741,False,123.5,5.675896528105506,Male,41,Enugu,High,2021-07-29,Stocks,1387,45.565045992115635,33.91788521989906,0.0
INV00163,6,36776.93,6129.488333333334,5119.400000000001,853.2333333333335,2021-07-17,2024-11-06,1208,False,241.6,13.920139609260481,Male,33,Lagos,Medium,2021-04-26,Crypto,1481,48.65308804204993,105.22250911546254,0.0
INV00164,4,34836.08,8709.02,2893.38,723.345,2022-08-24,2024-11-10,809,False,269.6666666666667,8.305699148698706,Female,69,Kano,Low,2021-05-30,Crypto,1447,47.53613666228647,60.866957290946786,1.0
INV00165,6,40130.62,6688.436666666667,-4674.509999999999,-779.0849999999999,2020-10-01,2024-03-12,1258,True,251.6,-11.648237679856427,Male,21,Abuja,Medium,2020-01-18,Crypto,1945,63.89618922470434,-73.15788401028277,0.0
INV00166,3,55787.03,18595.676666666666,14415.3,4805.099999999999,2023-04-19,2023-10-24,188,True,94.0,25.839877118391136,Male,54,Kano,Low,2023-01-17,Crypto,850,27.92378449408673,516.2373317647058,3.0
INV00167,5,64494.32000000001,12898.864000000001,10361.26,2072.252,2022-08-09,2024-10-25,808,False,202.0,16.065383742320254,Female,56,Kano,Low,2022-01-20,Crypto,1212,39.81603153745072,260.2283452145215,0.0
INV00168,4,55284.32,13821.08,2767.62,691.905,2023-07-11,2024-05-21,315,False,105.0,5.006157261227053,Other,67,Kano,Low,2023-05-24,Real Estate,723,23.751642575558474,116.52330954356847,3.0
INV00169,5,22870.5,4574.1,1797.55,359.51,2020-09-13,2023-09-17,1099,True,274.75,7.859688244682014,Male,24,Abuja,Low,2020-07-16,Real Estate,1765,57.98291721419185,31.00137223796034,1.0
INV00170,3,23455.12,7818.373333333333,2651.75,883.9166666666666,2022-01-10,2023-12-15,704,True,352.0,11.305633908502708,Male,24,Abuja,High,2021-09-01,Crypto,1353,44.448094612352165,59.65947524020695,1.0
INV00171,3,29730.12,9910.039999999999,989.02,329.67333333333335,2022-10-30,2024-12-04,766,False,383.0,3.3266599663909866,Female,52,Abuja,Medium,2021-07-16,Mutual Fund,1400,45.992115637319316,21.504120571428572,1.0
INV00172,2,46815.94,23407.97,1394.16,697.08,2024-03-06,2024-07-23,139,False,139.0,2.9779600708647527,Female,31,Lagos,Medium,2023-10-13,Crypto,581,19.086727989487514,73.04342581755596,3.0
INV00173,1,2915.49,2915.49,102.96,102.96,2023-10-02,2023-10-02,0,True,,3.531481843532305,Female,49,Port Harcourt,Low,2023-02-28,Fixed Income,808,26.544021024967147,3.878839603960396,
INV00174,6,80417.56,13402.926666666666,4177.68,696.2800000000001,2021-12-31,2024-06-01,883,False,176.6,5.194984776956675,Female,46,Port Harcourt,Low,2021-10-20,Mutual Fund,1304,42.83837056504599,97.52191656441718,0.0
INV00175,3,26426.68,8808.893333333333,1511.23,503.74333333333334,2023-09-25,2024-12-03,435,False,217.5,5.718576832201396,Male,23,Lagos,Low,2021-07-11,Real Estate,1405,46.156373193166885,32.74152398576513,1.0
INV00176,1,37644.62,37644.62,2139.37,2139.37,2023-01-02,2023-01-02,0,True,,5.683069718860224,Female,46,Enugu,Low,2022-07-20,Mutual Fund,1031,33.86990801576872,63.164328612997096,
INV00177,1,12411.6,12411.6,451.72,451.72,2024-08-29,2024-08-29,0,False,,3.63949853362983,Male,62,Enugu,Medium,2021-04-20,Mutual Fund,1487,48.85019710906702,9.247045595158037,
INV00178,2,14787.58,7393.79,-231.32,-115.66,2023-07-25,2024-08-06,378,False,378.0,-1.5642857046250975,Other,63,Kano,High,2021-11-17,Mutual Fund,1276,41.9185282522996,-5.518323510971787,1.0
INV00179,3,36026.49,12008.83,1046.78,348.9266666666667,2022-02-26,2023-04-11,409,True,204.5,2.905584196517618,Female,52,Abuja,Medium,2021-05-18,Mutual Fund,1459,47.93035479632063,21.839604660726526,1.0
INV00180,8,72631.24,9078.905,9466.63,1183.32875,2020-10-01,2024-08-22,1421,False,203.0,13.033826766553894,Male,42,Kano,High,2020-03-14,Crypto,1889,62.056504599211564,152.5485533086289,0.0
INV00181,6,94446.76000000001,15741.126666666669,4640.45,773.4083333333333,2023-04-16,2024-08-08,480,False,96.0,4.913297184572556,Female,31,Lagos,Medium,2022-09-04,Fixed Income,985,32.35873850197109,143.40639390862944,0.0
INV00182,4,46234.380000000005,11558.595000000001,1517.22,379.305,2021-08-14,2023-04-30,624,True,208.0,3.28158396414097,Female,34,Enugu,Low,2021-07-28,Fixed Income,1388,45.59789750328515,33.27390259365995,1.0
INV00183,3,21650.86,7216.953333333334,-942.1800000000001,-314.06,2024-06-29,2024-09-09,72,False,36.0,-4.351697807846894,Male,53,Port Harcourt,Low,2023-12-05,Crypto,528,17.345597897503286,-54.318104545454545,1.0
INV00184,2,6808.9,3404.45,604.66,302.33,2021-03-24,2021-10-01,191,True,191.0,8.880435900071964,Female,36,Kano,Low,2020-04-02,Mutual Fund,1870,61.432325886990796,9.842700748663102,1.0
INV00185,3,36561.96,12187.32,5326.64,1775.5466666666669,2022-07-03,2024-04-14,651,True,325.5,14.568803204204588,Female,59,Abuja,Medium,2021-04-04,Real Estate,1503,49.37582128777924,107.87952202262143,1.0
INV00186,1,1809.95,1809.95,321.01,321.01,2024-06-04,2024-06-04,0,False,,17.735849056603772,Male,22,Abuja,Medium,2022-06-18,Stocks,1063,34.92115637319316,9.19242182502352,
INV00187,3,19128.91,6376.303333333333,1064.69,354.8966666666667,2021-11-30,2023-01-18,414,True,207.0,5.565868625028818,Male,62,Port Harcourt,Medium,2021-07-11,Stocks,1405,46.156373193166885,23.067020355871886,1.0
INV00189,3,52400.850000000006,17466.95,10867.89,3622.6299999999997,2022-03-11,2022-08-12,154,True,77.0,20.739911661738308,Female,31,Kano,Medium,2021-03-18,Stocks,1520,49.93429697766097,217.64379710526316,3.0
INV00190,9,82392.57,9154.730000000001,5577.95,619.7722222222222,2023-05-16,2024-10-11,514,False,64.25,6.769967243405564,Male,60,Enugu,Medium,2023-04-26,Real Estate,751,24.67148488830486,226.08894540612516,0.0
INV00191,3,36758.67,12252.89,1295.51,431.83666666666664,2021-07-03,2024-06-03,1066,False,533.0,3.5243658162822546,Male,35,Kano,High,2021-02-11,Stocks,1555,51.08409986859395,25.36033723472669,1.0
INV00192,7,112044.34,16006.334285714285,-4701.19,-671.5985714285714,2021-10-12,2023-12-22,801,True,133.5,-4.195829972312747,Female,33,Abuja,Low,2020-10-08,Crypto,1681,55.22339027595269,-85.13041261154075,0.0
INV00193,5,86607.25,17321.45,5782.030000000001,1156.4060000000002,2022-04-17,2024-12-28,986,False,246.5,6.676150091360713,Male,22,Port Harcourt,Medium,2022-03-06,Real Estate,1167,38.3377135348226,150.81833179091691,3.0
INV00194,2,50116.73,25058.365,23509.73,11754.865,2022-05-14,2022-10-29,168,True,168.0,46.90994404463339,Male,64,Enugu,Medium,2021-03-17,Crypto,1521,49.96714848883048,470.50373517422753,3.0
INV00195,3,14504.14,4834.713333333333,7056.97,2352.3233333333333,2021-12-08,2024-06-25,930,False,465.0,48.6548668173363,Female,28,Lagos,Low,2021-09-14,Crypto,1340,44.021024967148485,160.30907970149255,2.0
INV00196,3,24933.88,8311.293333333333,3151.04,1050.3466666666666,2021-07-27,2022-06-06,314,True,157.0,12.637583881850716,Male,49,Enugu,Medium,2020-09-16,Crypto,1703,55.946123521682,56.322758426306514,1.0
INV00197,2,42254.17,21127.085,1228.6599999999999,614.3299999999999,2023-12-14,2024-07-12,211,False,211.0,2.907784012796843,Female,28,Kano,Low,2021-12-19,Fixed Income,1244,40.86727989487516,30.064638585209003,3.0
INV00198,10,97386.98,9738.698,-4866.67,-486.66700000000003,2023-12-25,2024-11-02,313,False,34.77777777777778,-4.997249118927397,Female,22,Lagos,Medium,2023-09-27,Real Estate,597,19.612352168199735,-248.14310686767172,0.0
INV00199,3,11425.09,3808.3633333333332,2736.38,912.1266666666667,2022-12-09,2024-03-22,469,True,234.5,23.950620957909305,Female,62,Lagos,Low,2022-08-13,Crypto,1007,33.08147174770039,82.7163924528302,1.0
INV00200,4,24345.03,6086.2575,1178.99,294.7475,2022-02-25,2024-07-10,866,False,288.6666666666667,4.842836505027926,Female,36,Abuja,Low,2021-03-08,Fixed Income,1530,50.26281208935611,23.456506928104574,1.0
INV00201,2,13724.92,6862.46,932.5,466.25,2023-10-06,2024-09-23,353,False,353.0,6.7942108223581625,Male,27,Lagos,Medium,2023-08-29,Mutual Fund,626,20.565045992115635,45.34392971246007,1.0
INV00202,1,9781.97,9781.97,739.45,739.45,2024-09-26,2024-09-26,0,False,,7.559315761549056,Male,28,Enugu,Medium,2022-09-10,Mutual Fund,979,32.16162943495401,22.99168335035751,
INV00203,1,7290.06,7290.06,-26.25,-26.25,2024-01-11,2024-01-11,0,True,,-0.36007934091077437,Male,49,Enugu,Low,2022-05-05,Stocks,1107,36.366622864651774,-0.7218157181571816,
INV00204,6,30395.239999999998,5065.873333333333,1422.3400000000001,237.0566666666667,2021-11-14,2024-12-16,1128,False,225.6,4.679482708476723,Female,65,Enugu,Low,2021-09-04,Stocks,1350,44.349540078843624,32.07113303703704,0.0
INV00205,6,42830.39,7138.3983333333335,1737.94,289.6566666666667,2023-01-14,2024-09-13,608,False,121.6,4.057726301348179,Male,65,Lagos,Medium,2022-06-19,Mutual Fund,1062,34.88830486202365,49.81440075329567,0.0
INV00206,4,92003.26999999999,23000.817499999997,-2376.6000000000004,-594.1500000000001,2022-07-03,2024-08-13,772,False,257.3333333333333,-2.583169054752076,Female,39,Enugu,Medium,2020-11-21,Crypto,1637,53.777923784494085,-44.19285522296885,3.0
INV00207,5,56223.03,11244.606,3364.9199999999996,672.9839999999999,2023-03-05,2024-02-28,360,True,90.0,5.984949583827126,Female,23,Port Harcourt,Low,2023-02-10,Real Estate,826,27.135348226018397,124.0050421307506,0.0
INV00208,2,18042.94,9021.47,1333.67,666.835,2021-09-18,2024-08-23,1070,False,1070.0,7.391644598940085,Female,45,Lagos,Medium,2020-11-08,Fixed Income,1650,54.204993429697765,24.60419078787879,1.0
INV00209,2,6235.66,3117.83,-399.39,-199.695,2022-12-01,2024-11-19,719,False,719.0,-6.40493548397443,Female,23,Enugu,Medium,2021-07-26,Real Estate,1390,45.663600525624176,-8.746353669064748,1.0
INV00210,4,51408.69,12852.1725,4059.0699999999997,1014.7674999999999,2022-02-03,2024-10-02,972,False,324.0,7.895688452672106,Male,47,Lagos,Medium,2021-10-11,Fixed Income,1313,43.13403416557161,94.10364874333587,1.0
INV00211,2,18808.34,9404.17,267.76,133.88,2023-10-06,2024-01-17,103,True,103.0,1.42362377541027,Female,63,Kano,Medium,2023-05-03,Mutual Fund,744,24.441524310118265,10.95512688172043,1.0
INV00212,6,24127.28,4021.213333333333,1110.35,185.0583333333333,2023-03-06,2024-12-03,638,False,127.6,4.602052116939829,Female,28,Kano,Low,2022-09-24,Mutual Fund,965,31.701708278580814,35.024926424870465,0.0
INV00213,3,41028.55,13676.183333333334,856.9099999999999,285.6366666666666,2021-11-19,2024-07-01,955,False,477.5,2.0885700323311442,Female,47,Lagos,Medium,2021-11-04,Crypto,1289,42.34559789750328,20.236105818463923,1.0
INV00214,1,15450.82,15450.82,-4632.81,-4632.81,2024-06-26,2024-06-26,0,False,,-29.98423384648841,Female,48,Abuja,High,2022-12-29,Crypto,869,28.54796320630749,-162.28162991944765,
INV00215,7,106064.64000000001,15152.09142857143,15173.16,2167.594285714286,2022-04-29,2024-11-01,917,False,152.83333333333334,14.305578183266354,Male,41,Lagos,Medium,2021-09-28,Stocks,1326,43.56110381077529,348.3189972850679,0.0
INV00216,4,45148.21,11287.0525,27.84999999999991,6.962499999999977,2023-12-28,2024-03-04,67,True,22.333333333333332,0.061685723531453206,Male,26,Lagos,Low,2023-11-18,Mutual Fund,545,17.904073587385017,1.5555119266054998,0.0
INV00217,1,1000.0,1000.0,44.86,44.86,2024-08-15,2024-08-15,0,False,,4.486,Male,59,Abuja,High,2023-05-16,Mutual Fund,731,24.014454664914584,1.8680415868673053,
INV00218,6,49371.340000000004,8228.556666666667,2353.3,392.2166666666667,2023-07-17,2024-12-10,512,False,102.4,4.7665305418082635,Male,22,Kano,Medium,2023-06-29,Real Estate,687,22.568988173455978,104.27140029112083,0.0
INV00219,5,55257.009999999995,11051.401999999998,1842.2,368.44,2021-05-28,2024-09-05,1196,False,299.0,3.333875647632762,Female,63,Enugu,Medium,2020-11-18,Mutual Fund,1640,53.876478318002626,34.19302926829268,0.0
INV00220,2,25371.93,12685.965,-6889.44,-3444.72,2023-05-03,2024-07-13,437,False,437.0,-27.153787670074763,Male,62,Enugu,Low,2022-10-31,Crypto,928,30.486202365308802,-225.9855103448276,1.0
INV00221,3,85044.99,28348.33,3565.24,1188.4133333333332,2022-05-22,2024-07-19,789,False,394.5,4.192181103201963,Female,45,Abuja,Medium,2022-03-02,Crypto,1171,38.469119579500656,92.67797233134073,3.0
INV00222,3,18278.9,6092.966666666667,-4580.219999999999,-1526.7399999999998,2022-02-22,2024-09-10,931,False,465.5,-25.057415927654286,Female,37,Kano,High,2022-01-01,Crypto,1231,40.44021024967148,-113.25905507717303,1.0
INV00224,7,42964.97,6137.852857142857,4730.69,675.8128571428571,2023-09-01,2024-10-14,409,False,68.16666666666667,11.010574428423899,Female,41,Lagos,Medium,2023-08-10,Stocks,645,21.1892247043364,223.2592303875969,0.0
INV00225,5,58263.020000000004,11652.604000000001,538.8500000000001,107.77000000000002,2024-02-08,2024-12-04,300,False,75.0,0.9248576541346467,Female,61,Kano,Low,2023-08-22,Stocks,633,20.795006570302235,25.912470774091634,0.0
